snapshot_date,customer_id,stock_code,quantity,avg_cost,market_value
2022-09-30,CUS001321,VIB,100,15973.92,1011000
2022-09-30,CUS001321,PVC,200,20430.6,2670000
2022-09-30,CUS001321,GEE,2000,17926.85,23580000
2022-09-30,CUS001321,HUT,600,23795.64,12780000
2022-09-30,CUS001321,IDC,1100,35893.76,32780000
2022-09-30,CUS001321,HAG,1900,11877.79,25175000
2022-09-30,CUS001321,DDG,300,38697.96,11910000
2022-09-30,CUS001321,POW,1000,11306.93,10220000
2022-09-30,CUS001321,HSL,2100,5588.37,12096000
2022-09-30,CUS001322,SHB,7200,7636.44,47952000
2022-09-30,CUS001322,IDI,900,18087.09,10899000
2022-09-30,CUS001322,TPB,4900,12874.59,57232000
2022-09-30,CUS001322,SZC,1500,30503.69,37680000
2022-09-30,CUS001322,SKG,2300,14551.8,32729000
2022-09-30,CUS001322,VIX,3300,5608.4,17193000
2022-09-30,CUS001322,KDH,600,28933.33,12642000
2022-09-30,CUS001322,HBC,200,20600.85,3270000
2022-09-30,CUS001322,BSI,600,20811.17,11988000
2022-09-30,CUS001322,VND,1600,17325.95,22384000
2022-09-30,CUS001322,SSH,100,81692.35,8012000
2022-09-30,CUS001322,SSB,2000,18868.26,37220000
2022-09-30,CUS001322,BVH,800,47130.59,37528000
2022-09-30,CUS001323,BID,1700,26039.0,38675000
2022-09-30,CUS001323,HAG,3400,12450.41,45050000
2022-09-30,CUS001323,VNM,500,60112.03,28940000
2022-09-30,CUS001323,CMX,3100,14333.73,35340000
2022-09-30,CUS001323,APG,600,8798.18,3672000
2022-09-30,CUS001323,HNG,5700,6269.39,32034000
2022-09-30,CUS001324,PPP,600,11587.35,5988000
2022-09-30,CUS001324,VHD,4500,41121.59,81000000
2022-09-30,CUS001324,POT,300,31236.78,7686000
2022-09-30,CUS001324,FIT,41700,7324.59,235188000
2022-09-30,CUS001324,VSH,8200,33259.82,224188000
2022-09-30,CUS001324,VGC,7100,38908.28,303312000
2022-09-30,CUS001324,SRA,30200,7278.85,169120000
2022-09-30,CUS001324,OPC,600,23194.74,12342000
2022-09-30,CUS001325,DID,300,7421.11,1470000
2022-09-30,CUS001325,HOM,1100,6930.38,8250000
2022-09-30,CUS001325,CST,200,13720.55,2344000
2022-09-30,CUS001325,LMH,800,14141.18,6400000
2022-09-30,CUS001325,VLC,600,18928.35,9228000
2022-09-30,CUS001325,HHV,800,11196.77,7616000
2022-09-30,CUS001326,APH,400,14449.14,4340000
2022-09-30,CUS001326,DPG,100,27290.88,2142000
2022-09-30,CUS001326,VIP,900,5067.59,4446000
2022-09-30,CUS001326,MVC,600,6790.17,3804000
2022-09-30,CUS001326,CII,400,16324.45,6000000
2022-09-30,CUS001326,PDR,100,42022.94,4272000
2022-09-30,CUS001326,STB,100,19889.79,2060000
2022-09-30,CUS001327,HD2,800,24997.44,19336000
2022-09-30,CUS001328,MAC,2900,5106.95,12151000
2022-09-30,CUS001328,BVB,1800,9434.13,16704000
2022-09-30,CUS001329,ACC,700,19889.79,11340000
2022-09-30,CUS001329,BSR,4800,14391.56,55104000
2022-09-30,CUS001329,IDI,1400,15757.17,16954000
2022-09-30,CUS001329,VHC,900,64069.29,56529000
2022-09-30,CUS001329,IDC,600,38898.26,17880000
2022-09-30,CUS001329,PVD,2300,11859.94,26680000
2022-09-30,CUS001329,OIL,600,12278.39,6192000
2022-09-30,CUS001329,HDB,700,10082.24,6839000
2022-09-30,CUS001329,PVT,600,12011.32,7224000
2022-09-30,CUS001330,DBC,1500,14631.92,21105000
2022-09-30,CUS001330,OPC,1100,25197.74,22627000
2022-09-30,CUS001330,NKG,4000,15222.8,51800000
2022-09-30,CUS001330,CTD,900,46639.86,34389000
2022-09-30,CUS001331,OIL,6600,11457.16,68112000
2022-09-30,CUS001331,DPM,11400,19058.54,220248000
2022-09-30,CUS001331,VNM,800,58287.3,46304000
2022-09-30,CUS001331,BVS,3400,19088.59,56576000
2022-09-30,CUS001331,HAX,1400,13780.64,18760000
2022-09-30,CUS001331,NHV,300,31126.62,12000000
2022-09-30,CUS001331,DBC,5200,17904.12,73164000
2022-09-30,CUS001331,VTR,200,18677.97,3138000
2022-09-30,CUS001331,CTG,200,17756.6,2806000
2022-09-30,CUS001331,VGC,900,55132.58,38448000
2022-09-30,CUS001331,BAF,10100,15730.49,133421000
2022-09-30,CUS001332,CTG,600,22443.62,8418000
2022-09-30,CUS001332,CEO,1600,19288.89,22512000
2022-09-30,CUS001332,ST8,700,15683.49,8470000
2022-09-30,CUS001332,HAX,1600,14331.47,21440000
2022-09-30,CUS001332,HD6,300,20761.1,5658000
2022-09-30,CUS001332,VNS,400,13530.26,4544000
2022-09-30,CUS001333,PVM,3000,17085.89,33960000
2022-09-30,CUS001333,MDF,1100,31036.49,11110000
2022-09-30,CUS001333,SNZ,1600,61401.96,48976000
2022-09-30,CUS001333,PLC,8400,39381.36,207312000
2022-09-30,CUS001333,PEN,1700,13590.35,14110000
2022-09-30,CUS001333,PDB,500,24036.0,5680000
2022-09-30,CUS001333,ACL,3400,24636.9,45458000
2022-09-30,CUS001333,NHV,800,33180.95,32000000
2022-09-30,CUS001333,VGC,600,52118.06,25632000
2022-09-30,CUS001333,FTS,3100,19719.53,49724000
2022-09-30,CUS001333,FPT,1700,47279.05,76364000
2022-09-30,CUS001333,IJC,5600,11006.49,48720000
2022-09-30,CUS001333,PTL,4100,8522.76,26732000
2022-09-30,CUS001334,EVS,1600,24626.09,19008000
2022-09-30,CUS001334,MWG,500,58758.0,30525000
2022-09-30,CUS001334,NHV,400,32959.36,16000000
2022-09-30,CUS001334,DIG,2000,29083.56,48380000
2022-09-30,CUS001334,VNS,1700,13530.26,19312000
2022-09-30,CUS001334,HTP,400,49514.16,19200000
2022-09-30,CUS001335,LSS,4400,10615.9,30360000
2022-09-30,CUS001335,LDG,1900,14591.85,14212000
2022-09-30,CUS001335,SGI,2800,21747.91,54124000
2022-09-30,CUS001335,CSI,200,76444.49,14220000
2022-09-30,CUS001335,PVD,1000,10826.21,11600000
2022-09-30,CUS001335,HAG,6000,11947.9,79500000
2022-09-30,CUS001336,NAG,600,9165.1,5190000
2022-09-30,CUS001336,KPF,1100,19700.03,13530000
2022-09-30,CUS001336,VFS,800,15082.59,11472000
2022-09-30,CUS001336,HD2,400,24606.85,9668000
2022-09-30,CUS001336,NHV,300,46459.58,12000000
2022-09-30,CUS001336,HAG,900,14031.01,11925000
2022-09-30,CUS001337,BAF,800,21582.33,10568000
2022-09-30,CUS001337,VGI,300,31366.98,8712000
2022-09-30,CUS001337,VSC,1100,16294.41,17281000
2022-09-30,CUS001337,TGG,2100,7531.28,8736000
2022-09-30,CUS001337,KOS,300,34101.07,10695000
2022-09-30,CUS001338,MH3,400,40851.18,11192000
2022-09-30,CUS001338,VHD,900,42499.37,16200000
2022-09-30,CUS001338,HSG,33000,10743.45,344850000
2022-09-30,CUS001338,DCM,4300,26699.99,112015000
2022-09-30,CUS001339,PAN,700,18547.78,11403000
2022-09-30,CUS001339,FCN,3700,12623.23,48914000
2022-09-30,CUS001339,MDF,300,28072.04,3030000
2022-09-30,CUS001339,HAG,2600,12978.67,34450000
2022-09-30,CUS001339,DGC,700,85689.77,38129000
2022-09-30,CUS001339,CTF,1700,22433.6,31926000
2022-09-30,CUS001339,IDC,300,36855.2,8940000
2022-09-30,CUS001339,NHV,200,23775.61,8000000
2022-09-30,CUS001340,ORS,500,12308.43,4565000
2022-09-30,CUS001340,MWG,300,64206.17,18315000
2022-09-30,CUS001341,PPC,800,15166.26,9656000
2022-09-30,CUS001341,LCM,41100,3299.09,172620000
2022-09-30,CUS001341,MBG,12000,12786.07,76800000
2022-09-30,CUS001341,HAR,85400,10244.97,384300000
2022-09-30,CUS001341,PDR,8200,56855.15,350304000
2022-09-30,CUS001341,HTG,5300,24136.15,71444000
2022-09-30,CUS001341,BWE,600,43935.81,23172000
2022-09-30,CUS001341,HND,2500,14181.24,33125000
2022-09-30,CUS001341,DIG,99200,28803.14,2399648000
2022-09-30,CUS001341,NT2,57400,20620.88,1321922000
2022-09-30,CUS001341,GEG,27900,18467.66,435240000
2022-09-30,CUS001341,GAS,2600,75065.51,197340000
2022-09-30,CUS001341,PSH,25400,10978.73,223266000
2022-09-30,CUS001341,HLD,2700,22103.1,53649000
2022-09-30,CUS001342,KDC,100,49594.28,5936000
2022-09-30,CUS001342,CEO,5200,18864.79,73164000
2022-09-30,CUS001342,DPG,1600,25388.03,34272000
2022-09-30,CUS001342,CSI,300,91246.66,21330000
2022-09-30,CUS001342,POW,6300,11306.93,64386000
2022-09-30,CUS001342,VNS,1300,13400.07,14768000
2022-09-30,CUS001344,SPI,900,17980.54,3870000
2022-09-30,CUS001344,MTA,2100,11046.55,14007000
2022-09-30,CUS001344,OCB,3600,12038.03,23364000
2022-09-30,CUS001344,PVS,1100,22133.15,19151000
2022-09-30,CUS001344,IDJ,1100,15443.13,13970000
2022-09-30,CUS001344,DGC,600,71416.96,32682000
2022-09-30,CUS001344,VPG,1500,31767.58,31155000
2022-09-30,CUS001344,HHS,7300,5408.1,37668000
2022-09-30,CUS001344,VGC,400,50545.71,17088000
2022-09-30,CUS001344,DSC,2100,11787.66,38472000
2022-09-30,CUS001344,NXT,900,16674.97,15120000
2022-09-30,CUS001344,IDI,900,14091.1,10899000
2022-09-30,CUS001345,HTV,800,10625.92,7136000
2022-09-30,CUS001345,HBC,1000,19921.27,16350000
2022-09-30,CUS001345,POW,4600,11724.95,47012000
2022-09-30,CUS001345,AAT,900,9678.41,7704000
2022-09-30,CUS001346,CMX,200,16690.0,2280000
2022-09-30,CUS001346,NED,200,7411.1,1326000
2022-09-30,CUS001346,OGC,100,14341.48,1450000
2022-09-30,CUS001347,TLP,200,9574.34,1754000
2022-09-30,CUS001347,BNA,4400,22753.17,54120000
2022-09-30,CUS001347,HBC,100,15353.0,1635000
2022-09-30,CUS001347,BWE,2200,37187.06,84964000
2022-09-30,CUS001347,QTP,4200,11517.25,45192000
2022-09-30,CUS001347,LCM,4200,7551.31,17640000
2022-09-30,CUS001347,POW,7200,12355.08,73584000
2022-09-30,CUS001347,VCG,300,23985.92,4128000
2022-09-30,CUS001347,ASP,300,13498.22,1887000
2022-09-30,CUS001347,REE,1100,52826.39,45551000
2022-09-30,CUS001347,NT2,1000,21361.52,23030000
2022-09-30,CUS001347,KHP,5500,9976.94,38500000
2022-09-30,CUS001347,HDG,3500,27931.83,82705000
2022-09-30,CUS001347,YEG,2800,11662.47,26404000
2022-09-30,CUS001347,GAS,200,75242.7,15180000
2022-09-30,CUS001347,PSH,2600,11807.68,22854000
2022-09-30,CUS001347,VGC,800,54696.92,34176000
2022-09-30,CUS001347,STB,1500,25438.1,30900000
2022-09-30,CUS001347,GEG,2800,18693.71,43680000
2022-09-30,CUS001347,KBC,700,31477.15,20300000
2022-09-30,CUS001348,NVB,2400,39178.68,43920000
2022-09-30,CUS001348,CSI,3700,70766.26,263070000
2022-09-30,CUS001348,VSH,2000,30475.65,54680000
2022-09-30,CUS001348,SBT,22100,12989.45,260117000
2022-09-30,CUS001348,TID,7000,30405.54,249970000
2022-09-30,CUS001348,NXT,800,17523.75,13440000
2022-09-30,CUS001349,MWG,100,68943.26,6105000
2022-09-30,CUS001349,GAS,100,75132.53,7590000
2022-09-30,CUS001349,LAS,1100,10415.6,11275000
2022-09-30,CUS001350,RIC,1800,30277.35,23040000
2022-09-30,CUS001350,KKC,800,23660.44,12640000
2022-09-30,CUS001350,VNR,7200,21472.16,107208000
2022-09-30,CUS001350,MDF,2000,28322.42,20200000
2022-09-30,CUS001350,FPT,1400,51226.72,62888000
2022-09-30,CUS001350,HUT,34100,26985.87,726330000
2022-09-30,CUS001350,SD9,4600,7911.85,33442000
2022-09-30,CUS001350,IJC,47300,10806.18,411510000
2022-09-30,CUS001350,PDR,19800,45056.52,845856000
2022-09-30,CUS001350,LCG,46100,8750.68,354509000
2022-09-30,CUS001351,NKG,4200,15335.83,54390000
2022-09-30,CUS001352,APF,100,33109.59,3512000
2022-09-30,CUS001352,DGW,100,47090.53,4648000
2022-09-30,CUS001352,POW,100,11707.53,1022000
2022-09-30,CUS001352,CEN,300,10145.19,1980000
2022-09-30,CUS001352,KPF,100,23485.17,1230000
2022-09-30,CUS001353,SSI,1000,10505.74,10580000
2022-09-30,CUS001353,HUT,500,28688.97,10650000
2022-09-30,CUS001353,HDC,400,24416.57,8152000
2022-09-30,CUS001353,NLG,300,35032.47,7845000
2022-09-30,CUS001354,TLG,900,45718.47,32769000
2022-09-30,CUS001354,SZC,1400,29434.08,35168000
2022-09-30,CUS001354,HTP,900,48041.96,43200000
2022-09-30,CUS001354,HD2,800,23715.52,19336000
2022-09-30,CUS001355,VHD,800,42924.29,14400000
2022-09-30,CUS001355,SAM,3600,10595.87,33480000
2022-09-30,CUS001355,LPB,7600,6840.24,49780000
2022-09-30,CUS001355,VPB,4500,15953.9,70110000
2022-09-30,CUS001355,VSH,800,32749.05,21872000
2022-09-30,CUS001355,DPR,700,30195.22,19313000
2022-09-30,CUS001355,KDH,1700,29373.99,35819000
2022-09-30,CUS001355,FTS,3200,18107.12,51328000
2022-09-30,CUS001355,BID,1700,26790.12,38675000
2022-09-30,CUS001355,VCB,1000,45488.13,40870000
2022-09-30,CUS001355,VPI,500,44626.84,22230000
2022-09-30,CUS001355,POW,3300,11907.83,33726000
2022-09-30,CUS001356,GMD,200,41335.24,7080000
2022-09-30,CUS001356,MIG,300,19088.59,4182000
2022-09-30,CUS001356,DGC,200,69851.29,10894000
2022-09-30,CUS001356,GEX,700,13440.13,8442000
2022-09-30,CUS001356,HT1,600,13962.68,7764000
2022-09-30,CUS001356,CII,2100,16078.37,31500000
2022-09-30,CUS001357,GKM,900,35585.52,24687000
2022-09-30,CUS001357,FIT,1500,7741.6,8460000
2022-09-30,CUS001357,JVC,1100,5708.55,5214000
2022-09-30,CUS001357,LMH,1000,15312.93,8000000
2022-09-30,CUS001357,PVS,100,17996.96,1741000
2022-09-30,CUS001357,AMV,500,8632.93,3200000
2022-09-30,CUS001357,DSC,600,19789.64,10992000
2022-09-30,CUS001357,SRA,600,7361.02,3360000
2022-09-30,CUS001357,TLG,100,43925.79,3641000
2022-09-30,CUS001357,HAG,900,13920.85,11925000
2022-09-30,CUS001358,TNI,12900,4429.45,50955000
2022-09-30,CUS001358,PVL,4200,19839.72,19740000
2022-09-30,CUS001358,KDC,1300,50760.64,77168000
2022-09-30,CUS001358,GKM,1700,39126.84,46631000
2022-09-30,CUS001358,NDT,700,18097.1,10220000
2022-09-30,CUS001358,HAG,2700,11511.08,35775000
2022-09-30,CUS001358,VND,600,15970.59,8394000
2022-09-30,CUS001358,HUT,2000,28520.22,42600000
2022-09-30,CUS001359,VHD,200,49283.82,3600000
2022-09-30,CUS001359,LMH,1900,12799.7,15200000
2022-09-30,CUS001359,IPA,400,20170.21,6168000
2022-09-30,CUS001359,PVT,200,12992.79,2408000
2022-09-30,CUS001359,BSR,600,14697.01,6888000
2022-09-30,CUS001359,SBS,1100,9073.59,8690000
2022-09-30,CUS001359,PBP,200,19669.46,3804000
2022-09-30,CUS001360,VMC,3100,19078.58,28799000
2022-09-30,CUS001360,HPG,6200,23895.79,88784000
2022-09-30,CUS001360,KBC,1500,36514.69,43500000
2022-09-30,CUS001361,STB,6100,22924.33,125660000
2022-09-30,CUS001361,DXS,11900,15192.75,123165000
2022-09-30,CUS001361,HD2,300,23555.28,7251000
2022-09-30,CUS001361,ITC,18100,10786.16,194394000
2022-09-30,CUS001362,CKV,400,8402.58,6056000
2022-09-30,CUS001362,VEC,1100,20771.11,12100000
2022-09-30,CUS001362,CMG,500,26219.27,14680000
2022-09-30,CUS001362,HNG,2100,9544.3,11802000
2022-09-30,CUS001362,TLH,4500,9907.73,33570000
2022-09-30,CUS001362,KSB,1500,22980.42,30615000
2022-09-30,CUS001363,POW,3700,11627.42,37814000
2022-09-30,CUS001363,SKG,1000,15393.06,14230000
2022-09-30,CUS001363,HD6,1100,18778.12,20746000
2022-09-30,CUS001364,TLG,1100,33470.13,40051000
2022-09-30,CUS001364,IDC,700,38077.03,20860000
2022-09-30,CUS001364,PVC,2200,16474.67,29370000
2022-09-30,CUS001364,DRC,2000,18788.14,35160000
2022-09-30,CUS001365,MVN,200,45658.39,6100000
2022-09-30,CUS001365,TTL,2200,21105.21,27940000
2022-09-30,CUS001365,ANV,700,23825.69,12215000
2022-09-30,CUS001365,IDC,5600,35012.44,166880000
2022-09-30,CUS001365,GEG,20700,19134.6,322920000
2022-09-30,CUS001365,DSC,2400,12794.16,43968000
2022-09-30,CUS001365,TAR,6200,22453.63,128588000
2022-09-30,CUS001365,NXT,1300,16414.58,21840000
2022-09-30,CUS001366,VLC,100,22914.32,1538000
2022-09-30,CUS001366,TLG,100,21081.58,3641000
2022-09-30,CUS001366,TPB,1900,9464.17,22192000
2022-09-30,CUS001366,DBC,600,17185.74,8442000
2022-09-30,CUS001366,SHI,200,19308.92,2838000
2022-09-30,CUS001366,KBC,100,32528.72,2900000
2022-09-30,CUS001366,IDI,1000,12478.69,12110000
2022-09-30,CUS001366,HNG,1100,9624.42,6182000
2022-09-30,CUS001366,CTR,300,56104.03,14580000
2022-09-30,CUS001366,NHV,300,37876.73,12000000
2022-09-30,CUS001367,BMC,1600,16394.56,22352000
2022-09-30,CUS001367,KSQ,5600,2914.36,17360000
2022-09-30,CUS001368,SSI,300,14231.32,3174000
2022-09-30,CUS001368,HCM,200,11166.73,2052000
2022-09-30,CUS001369,VPB,400,17354.56,6232000
2022-09-30,CUS001370,BSR,7300,14511.74,83804000
2022-09-30,CUS001370,DGC,1300,71507.1,70811000
2022-09-30,CUS001370,NSH,8000,8953.41,51200000
2022-09-30,CUS001370,KHG,23200,7841.74,179104000
2022-09-30,CUS001371,DHC,9700,37726.5,295947000
2022-09-30,CUS001371,HAH,5600,32648.9,98280000
2022-09-30,CUS001371,HDA,14700,8122.16,93639000
2022-09-30,CUS001371,NHV,1400,40250.29,56000000
2022-09-30,CUS001372,KMR,20800,7441.15,76960000
2022-09-30,CUS001372,IJC,139700,16564.21,1215390000
2022-09-30,CUS001372,VND,171900,18419.52,2404881000
2022-09-30,CUS001372,TCD,27200,8602.89,223040000
2022-09-30,CUS001372,ACB,158800,12680.48,1781736000
2022-09-30,CUS001372,API,900,22613.87,13680000
2022-09-30,CUS001372,OCB,137300,11427.11,891077000
2022-09-30,CUS001372,GEG,93800,17556.29,1463280000
2022-09-30,CUS001372,IDI,92800,16524.75,1123808000
2022-09-30,CUS001372,PVL,49700,20250.33,233590000
2022-09-30,CUS001372,DXS,900,23114.62,9315000
2022-09-30,CUS001372,BID,9800,31777.6,222950000
2022-09-30,CUS001372,PVC,66600,19018.49,889110000
2022-09-30,CUS001372,TCI,27800,9464.18,213226000
2022-09-30,CUS001372,REE,64000,50165.14,2650240000
2022-09-30,CUS001372,ANV,72600,20180.22,1266870000
2022-09-30,CUS001372,OGC,32800,12839.23,475600000
2022-09-30,CUS001372,ITA,501500,8223.75,2607800000
2022-09-30,CUS001372,TID,2500,42093.04,89275000
2022-09-30,CUS001372,STB,11200,25398.04,230720000
2022-09-30,CUS001372,PTL,34500,8482.7,224940000
2022-09-30,CUS001372,VGI,16100,27481.16,467544000
2022-09-30,CUS001372,NDN,9400,9464.17,79242000
2022-09-30,CUS001372,PAN,9700,19248.83,158013000
2022-09-30,CUS001372,CMG,7000,31356.97,205520000
2022-09-30,CUS001372,VPB,8200,15833.72,127756000
2022-09-30,CUS001372,CKG,41200,19288.89,805872000
2022-09-30,CUS001374,MSB,500,8888.7,3390000
2022-09-30,CUS001374,C69,600,17981.93,5790000
2022-09-30,CUS001374,LCG,1100,9767.36,8459000
2022-09-30,CUS001374,TMT,100,24046.01,1490000
2022-09-30,CUS001374,ASM,100,10786.16,1094000
2022-09-30,CUS001374,PVT,200,11827.72,2408000
2022-09-30,CUS001374,BVH,200,49864.68,9382000
2022-09-30,CUS001374,SZG,200,24967.4,4770000
2022-09-30,CUS001375,VPB,1800,19638.86,28044000
2022-09-30,CUS001375,LDG,500,21702.51,3740000
2022-09-30,CUS001375,VUA,100,44937.31,4460000
2022-09-30,CUS001375,HQC,2200,6619.91,7898000
2022-09-30,CUS001375,IJC,400,9844.75,3480000
2022-09-30,CUS001375,CHP,400,15332.97,6432000
2022-09-30,CUS001375,KDC,100,65508.11,5936000
2022-09-30,CUS001376,TCW,1000,23695.49,18830000
2022-09-30,CUS001376,VCG,200,29223.77,2752000
2022-09-30,CUS001376,IPA,800,37706.47,12336000
2022-09-30,CUS001376,NDX,3100,7250.86,15655000
2022-09-30,CUS001376,HUT,2400,29329.34,51120000
2022-09-30,CUS001376,PVT,2100,12839.23,25284000
2022-09-30,CUS001376,LCG,2200,9056.29,16918000
2022-09-30,CUS001376,DDG,100,39959.85,3970000
2022-09-30,CUS001376,CII,2600,16696.55,39000000
2022-09-30,CUS001376,CTR,100,50375.45,4860000
2022-09-30,CUS001376,FID,8800,3565.34,26400000
2022-09-30,CUS001376,VGC,300,48542.71,12816000
2022-09-30,CUS001377,AAA,76500,10193.78,696150000
2022-09-30,CUS001377,DNM,3400,26449.99,64600000
2022-09-30,CUS001377,BTP,9100,9253.86,107471000
2022-09-30,CUS001377,HHS,117500,2924.38,606300000
2022-09-30,CUS001377,HDC,28200,14411.95,574716000
2022-09-30,CUS001377,FRT,63500,12562.26,3059430000
2022-09-30,CUS001377,SKG,10000,10542.68,142300000
2022-09-30,CUS001377,ORS,29000,18841.4,264770000
2022-09-30,CUS001377,MSN,5700,114745.72,564300000
2022-09-30,CUS001377,TNA,13800,14095.56,131100000
2022-09-30,CUS001377,GKM,13100,39459.1,359333000
2022-09-30,CUS001377,HSG,18400,19559.29,192280000
2022-09-30,CUS001377,HAG,58500,13520.25,775125000
2022-09-30,CUS001378,KKC,1600,23985.92,25280000
2022-09-30,CUS001378,CBS,4500,25628.38,128250000
2022-09-30,CUS001378,DST,12600,7137.44,85680000
2022-09-30,CUS001378,LMH,7800,15833.72,62400000
2022-09-30,CUS001378,STH,3200,8261.97,22720000
2022-09-30,CUS001378,HDC,10400,24576.04,211952000
2022-09-30,CUS001378,HBC,2900,19879.78,47415000
2022-09-30,CUS001378,VNB,3700,13650.44,39442000
2022-09-30,CUS001378,DPM,4000,19138.67,77280000
2022-09-30,CUS001378,VGC,2100,51226.72,89712000
2022-09-30,CUS001378,HD2,2500,23645.42,60425000
2022-09-30,CUS001378,HTP,2600,49634.34,124800000
2022-09-30,CUS001379,VGC,600,54601.78,25632000
2022-09-30,CUS001379,FCN,2800,14311.43,37016000
2022-09-30,CUS001379,IDC,500,37596.31,14900000
2022-09-30,CUS001379,VCB,1600,43645.37,65392000
2022-09-30,CUS001380,SRC,500,13950.9,5505000
2022-09-30,CUS001380,CSI,700,72438.49,49770000
2022-09-30,CUS001380,TTZ,4200,6489.72,14700000
2022-09-30,CUS001380,FDC,4500,37448.95,95400000
2022-09-30,CUS001380,HTG,1500,22904.31,20220000
2022-09-30,CUS001380,HAG,5400,10245.34,71550000
2022-09-30,CUS001380,BVB,2300,12719.05,21344000
2022-09-30,CUS001380,HAH,400,34962.36,7020000
2022-09-30,CUS001380,NAG,1100,10325.47,9515000
2022-09-30,CUS001380,VIC,1100,34371.48,30250000
2022-09-30,CUS001380,IDJ,2400,13990.95,30480000
2022-09-30,CUS001380,IDC,300,34201.22,8940000
2022-09-30,CUS001380,HDB,3600,10105.14,35172000
2022-09-30,CUS001380,PDR,900,45057.49,38448000
2022-09-30,CUS001380,TCB,2300,18077.08,34592000
2022-09-30,CUS001380,NVL,400,76093.97,31652000
2022-09-30,CUS001381,NLG,1000,34355.46,26150000
2022-09-30,CUS001381,VAB,2000,5829.49,11040000
2022-09-30,CUS001381,APF,100,32999.43,3512000
2022-09-30,CUS001381,HBC,900,19589.34,14715000
2022-09-30,CUS001381,POW,1300,11927.86,13286000
2022-09-30,CUS001381,CIG,1100,8141.28,8030000
2022-09-30,CUS001382,YEG,2600,11434.22,24518000
2022-09-30,CUS001382,SVT,1000,8687.33,7410000
2022-09-30,CUS001382,PNJ,100,57556.21,4908000
2022-09-30,CUS001382,FIT,800,6429.63,4512000
2022-09-30,CUS001382,NCT,300,63655.34,19059000
2022-09-30,CUS001382,APF,200,34071.03,7024000
2022-09-30,CUS001382,VGC,500,55843.64,21360000
2022-09-30,CUS001382,VOS,2100,15232.82,27069000
2022-09-30,CUS001382,CKG,1600,17766.61,31296000
2022-09-30,CUS001382,NKG,700,16384.54,9065000
2022-09-30,CUS001382,SBT,2700,11987.95,31779000
2022-09-30,CUS001382,VC3,800,26780.11,21440000
2022-09-30,CUS001383,HDG,300,29774.6,7089000
2022-09-30,CUS001383,CTI,100,14261.36,1217000
2022-09-30,CUS001383,VGT,200,15843.73,2680000
2022-09-30,CUS001383,TDC,200,20706.01,3384000
2022-09-30,CUS001383,DSC,700,17386.04,12824000
2022-09-30,CUS001384,SHB,9200,12317.58,61272000
2022-09-30,CUS001384,SSI,4300,25886.68,45494000
2022-09-30,CUS001384,DIG,100,74561.68,2419000
2022-09-30,CUS001384,CMX,700,18317.44,7980000
2022-09-30,CUS001384,SAM,200,18778.12,1860000
2022-09-30,CUS001384,VCG,100,14161.21,1376000
2022-09-30,CUS001384,ASM,500,11276.89,5470000
2022-09-30,CUS001384,TV2,300,27851.72,7599000
2022-09-30,CUS001384,PC1,200,22994.44,3714000
2022-09-30,CUS001385,HD6,5300,26642.06,99958000
2022-09-30,CUS001385,ITC,44500,11657.26,477930000
2022-09-30,CUS001386,VPD,100,16064.06,1826000
2022-09-30,CUS001386,HD6,300,18978.42,5658000
2022-09-30,CUS001386,DSC,200,17716.53,3664000
2022-09-30,CUS001386,DAG,600,5638.44,3240000
2022-09-30,CUS001386,FCN,100,12769.12,1322000
2022-09-30,CUS001388,SSI,700,15482.24,7406000
2022-09-30,CUS001388,VPB,3700,21672.46,57646000
2022-09-30,CUS001388,VTD,5800,19008.47,67860000
2022-09-30,CUS001388,IDC,6900,29444.1,205620000
2022-09-30,CUS001388,LPB,9400,7163.92,61570000
2022-09-30,CUS001388,PXS,14100,7170.74,77550000
2022-09-30,CUS001388,NVL,700,78587.71,55391000
2022-09-30,CUS001389,CVT,2400,40350.44,100800000
2022-09-30,CUS001389,MPT,12900,2246.05,16770000
2022-09-30,CUS001389,RIC,5600,24276.36,71680000
2022-09-30,CUS001389,ACM,108300,3394.1,129960000
2022-09-30,CUS001389,VNA,29400,16156.85,660912000
2022-09-30,CUS001389,MVN,1000,46385.84,30500000
2022-09-30,CUS001389,SSB,354400,16769.21,6595384000
2022-09-30,CUS001389,SMT,8000,19036.1,85360000
2022-09-30,CUS001389,TAR,50900,19585.56,1055666000
2022-09-30,CUS001389,HTG,3500,13948.03,47180000
2022-09-30,CUS001389,TNI,146600,8495.91,579070000
2022-09-30,CUS001389,VXB,600,35346.27,10320000
2022-09-30,CUS001389,TIS,4500,12749.09,31050000
2022-09-30,CUS001389,PDC,9000,16810.73,50400000
2022-09-30,CUS001389,KSD,10900,11045.06,64310000
2022-09-30,CUS001389,MWG,14000,74268.38,854700000
2022-09-30,CUS001389,TIG,11100,10355.51,107670000
2022-09-30,CUS001389,PNJ,27000,58357.4,1325160000
2022-09-30,CUS001389,MSN,19900,101646.01,1970100000
2022-09-30,CUS001389,LMH,200,13480.19,1600000
2022-09-30,CUS001389,SSH,12400,80089.96,993488000
2022-09-30,CUS001389,BAF,36100,18337.47,476881000
2022-09-30,CUS001389,VGC,13600,48813.11,580992000
2022-09-30,CUS001389,HHG,14400,3634.61,36000000
2022-09-30,CUS001389,DSC,5300,15963.91,97096000
2022-09-30,CUS001389,HD2,11400,28102.09,275538000
