research_date,stock_code,market_score,recommendation,candidate_rank,buy_price,sell_price
2022-09-21,VSE,72.26,BUY,22,9260,11580
2022-09-21,OGC,72.0,BUY,23,14940,17210
2022-09-21,VPD,71.77,BUY,24,17150,19150
2022-09-21,VCG,71.46,BUY,25,15510,17540
2022-09-21,SBA,71.34,BUY,26,19620,21930
2022-09-21,DBC,71.01,BUY,27,17270,19370
2022-09-21,LCM,70.74,BUY,28,4020,4770
2022-09-21,DXS,70.35,BUY,29,14770,16570
2022-09-21,VFS,70.25,BUY,30,15740,18000
2022-09-21,BTP,52.03,HOLD,31,11750,11940
2022-09-21,KDH,51.86,HOLD,32,24940,25250
2022-09-21,ABS,51.86,HOLD,33,11600,11860
2022-09-21,TCH,51.79,HOLD,34,6480,6610
2022-09-21,DPR,51.58,HOLD,35,29080,29450
2022-09-21,HHS,51.56,HOLD,36,4950,5020
2022-09-21,QCG,51.35,HOLD,37,7720,7860
2022-09-21,MSR,51.32,HOLD,38,18480,18710
2022-09-21,CSI,51.21,HOLD,39,72190,73470
2022-09-21,NED,51.16,HOLD,40,7050,7140
2022-09-21,AAT,51.07,HOLD,41,9790,9970
2022-09-21,PET,51.06,HOLD,42,22280,22740
2022-09-21,TPB,50.99,HOLD,43,11790,11920
2022-09-21,BMI,50.89,HOLD,44,19330,19540
2022-09-21,VLC,50.83,HOLD,45,17930,18110
2022-09-21,HVN,30.43,SELL,46,11670,10680
2022-09-21,SDA,30.4,SELL,47,11470,10360
2022-09-21,SJF,29.98,SELL,48,5030,4550
2022-09-21,AMV,29.76,SELL,49,6430,5840
2022-09-21,BIG,29.7,SELL,50,10510,9540
2022-09-21,THD,28.54,SELL,51,43230,38970
2022-09-21,AAV,27.62,SELL,52,7230,6500
2022-09-21,AGM,27.6,SELL,53,20600,17960
2022-09-21,PAT,26.17,SELL,54,67820,61960
2022-09-21,EVS,26.16,SELL,55,11630,9960
2022-09-21,DVG,25.36,SELL,56,6430,5680
2022-09-21,DS3,23.77,SELL,57,3940,3350
2022-09-21,NVB,22.96,SELL,58,21080,17660
2022-09-21,ITA,21.97,SELL,59,5530,4600
2022-09-21,ART,18.92,SELL,60,2830,2180
2022-09-22,HLD,89.12,BUY,1,22200,29330
2022-09-22,HD2,88.79,BUY,2,23950,34760
2022-09-22,NHV,86.32,BUY,3,46560,76800
2022-09-22,CKG,85.47,BUY,4,19190,24110
2022-09-22,VNS,84.42,BUY,5,13540,16520
2022-09-22,BCM,82.74,BUY,6,90500,104740
2022-09-22,TLG,82.45,BUY,7,43180,51380
2022-09-22,TDC,82.01,BUY,8,20010,23500
2022-09-22,PTL,81.68,BUY,9,7100,8850
2022-09-22,HAG,79.16,BUY,10,13520,15620
2022-09-22,PVD,78.67,BUY,11,12870,15730
2022-09-22,BMC,78.58,BUY,12,15660,18600
2022-09-22,PBP,77.88,BUY,13,21280,27470
2022-09-22,DSC,77.51,BUY,14,17000,23200
2022-09-22,VC3,77.43,BUY,15,27450,30540
2022-09-22,HTP,77.17,BUY,16,48290,56560
2022-09-22,OGC,76.7,BUY,17,15230,18000
2022-09-22,HD6,75.67,BUY,18,19250,23750
2022-09-22,C4G,75.61,BUY,19,12700,14400
2022-09-22,PVC,75.45,BUY,20,14940,18640
2022-09-22,VPD,75.37,BUY,21,17550,19930
2022-09-22,VCG,75.34,BUY,22,15830,18150
2022-09-22,PVB,73.83,BUY,23,18730,22620
2022-09-22,DBC,73.57,BUY,24,17020,19310
2022-09-22,VSE,73.09,BUY,25,9260,11660
2022-09-22,VGS,72.27,BUY,26,13700,16230
2022-09-22,CTS,71.99,BUY,27,9210,10590
2022-09-22,DGW,71.01,BUY,28,51600,58130
2022-09-22,VFS,70.85,BUY,29,15740,18060
2022-09-22,LCM,70.82,BUY,30,4600,5550
2022-09-22,BVS,50.53,HOLD,31,16970,17220
2022-09-22,IJC,50.5,HOLD,32,10740,10870
2022-09-22,SCI,50.5,HOLD,33,10880,11100
2022-09-22,TCB,50.43,HOLD,34,15890,15980
2022-09-22,APF,50.43,HOLD,35,36150,36360
2022-09-22,HNG,50.39,HOLD,36,6090,6160
2022-09-22,ACB,50.36,HOLD,37,11380,11430
2022-09-22,GVR,50.12,HOLD,38,21480,21750
2022-09-22,DDV,50.02,HOLD,39,13230,13380
2022-09-22,VDS,50.01,HOLD,40,9740,9870
2022-09-22,GSP,49.92,HOLD,41,7170,7230
2022-09-22,NTC,49.88,HOLD,42,150710,151320
2022-09-22,SHI,49.76,HOLD,43,14090,14180
2022-09-22,TLH,49.6,HOLD,44,8280,8360
2022-09-22,CRC,49.52,HOLD,45,5760,5810
2022-09-22,HVN,29.86,SELL,46,11430,10430
2022-09-22,CTF,28.74,SELL,47,15470,14360
2022-09-22,AAV,28.59,SELL,48,7130,6450
2022-09-22,SDA,28.03,SELL,49,11570,10310
2022-09-22,ITA,25.89,SELL,50,5520,4730
2022-09-22,THD,25.3,SELL,51,43060,38130
2022-09-22,CEN,24.79,SELL,52,9220,8200
2022-09-22,DS3,24.52,SELL,53,3940,3370
2022-09-22,AGM,24.47,SELL,54,19810,16860
2022-09-22,EVS,23.7,SELL,55,11810,9910
2022-09-22,MSH,23.53,SELL,56,17080,15220
2022-09-22,DVG,22.23,SELL,57,6230,5400
2022-09-22,VKC,21.6,SELL,58,3450,2830
2022-09-22,NVB,20.59,SELL,59,20090,16510
2022-09-22,ART,16.88,SELL,60,2740,2100
2022-09-23,VNS,89.65,BUY,1,13790,17190
2022-09-23,NHV,87.88,BUY,2,46560,76800
2022-09-23,CKG,86.03,BUY,3,19270,24050
2022-09-23,HD2,84.73,BUY,4,23950,33620
2022-09-23,HD6,84.06,BUY,5,19410,25270
2022-09-23,HLD,83.87,BUY,6,22200,28450
2022-09-23,PBP,83.5,BUY,7,20230,27340
2022-09-23,TDC,83.45,BUY,8,20290,23740
2022-09-23,HAG,83.29,BUY,9,13710,16130
2022-09-23,TLG,82.14,BUY,10,44490,52920
2022-09-23,BCM,80.91,BUY,11,90360,103260
2022-09-23,ITC,79.2,BUY,12,13260,15650
2022-09-23,PAN,78.48,BUY,13,19130,22370
2022-09-23,PTL,78.35,BUY,14,7100,8680
2022-09-23,DSC,76.83,BUY,15,16720,22420
2022-09-23,LCM,76.67,BUY,16,5270,6750
2022-09-23,HTP,75.66,BUY,17,47810,55460
2022-09-23,VTV,75.58,BUY,18,6090,7090
2022-09-23,VCG,74.54,BUY,19,16450,18760
2022-09-23,VFS,73.95,BUY,20,15990,18470
2022-09-23,VPD,73.11,BUY,21,17510,19680
2022-09-23,PVD,72.96,BUY,22,12780,15100
2022-09-23,SKG,72.16,BUY,23,14290,16300
2022-09-23,CHP,71.7,BUY,24,16970,18540
2022-09-23,NT2,70.68,BUY,25,25490,28680
2022-09-23,HAX,70.58,BUY,26,13500,15380
2022-09-23,DCM,70.48,BUY,27,28180,32330
2022-09-23,CTD,70.46,BUY,28,44630,49340
2022-09-23,PLC,70.45,BUY,29,26720,29770
2022-09-23,CII,69.93,BUY,30,16890,19240
2022-09-23,BWE,50.09,HOLD,31,39190,39580
2022-09-23,ACV,49.99,HOLD,32,51250,51580
2022-09-23,VGI,49.94,HOLD,33,26800,27030
2022-09-23,VTO,49.57,HOLD,34,5800,5830
2022-09-23,VRC,49.52,HOLD,35,10840,10970
2022-09-23,SCR,49.47,HOLD,36,9280,9370
2022-09-23,HVH,49.23,HOLD,37,4960,4970
2022-09-23,GMD,49.14,HOLD,38,35860,36010
2022-09-23,C69,49.12,HOLD,39,9780,9810
2022-09-23,VDS,49.08,HOLD,40,9870,9940
2022-09-23,DHA,49.01,HOLD,41,26420,26470
2022-09-23,KDH,48.83,HOLD,42,23450,23510
2022-09-23,PDR,48.7,HOLD,43,42770,42880
2022-09-23,GEX,48.66,HOLD,44,13290,13350
2022-09-23,TVD,48.64,HOLD,45,11220,11270
2022-09-23,AGM,29.47,SELL,46,20010,17660
2022-09-23,ORS,29.25,SELL,47,9890,9020
2022-09-23,MSH,28.92,SELL,48,17340,15830
2022-09-23,DVG,28.72,SELL,49,6140,5550
2022-09-23,PVL,28.16,SELL,50,5130,4540
2022-09-23,UDC,27.87,SELL,51,7500,6840
2022-09-23,BIG,27.47,SELL,52,10140,9180
2022-09-23,TGG,27.19,SELL,53,4980,4230
2022-09-23,GIL,24.85,SELL,54,26170,23200
2022-09-23,ITA,24.77,SELL,55,5620,4780
2022-09-23,EVS,23.69,SELL,56,11700,9810
2022-09-23,CTF,22.18,SELL,57,15630,14110
2022-09-23,DS3,21.94,SELL,58,4040,3370
2022-09-23,NVB,21.34,SELL,59,18800,15470
2022-09-23,ART,14.01,SELL,60,2740,2100
2022-09-26,VNS,88.94,BUY,1,13630,16960
2022-09-26,HD2,87.57,BUY,2,23290,33500
2022-09-26,VCG,83.75,BUY,3,16060,19160
2022-09-26,BMC,83.5,BUY,4,16700,20520
2022-09-26,CKG,82.87,BUY,5,20370,25140
2022-09-26,HLD,82.16,BUY,6,20220,26130
2022-09-26,PBP,82.08,BUY,7,18300,24730
2022-09-26,NHV,82.06,BUY,8,51310,81400
2022-09-26,TDC,81.21,BUY,9,20290,23530
2022-09-26,BCM,81.17,BUY,10,89030,102000
2022-09-26,HAG,80.43,BUY,11,13770,15980
2022-09-26,PTL,79.78,BUY,12,7580,9410
2022-09-26,HTP,79.27,BUY,13,48200,56910
2022-09-26,NT2,78.61,BUY,14,24920,29220
2022-09-26,TLG,77.67,BUY,15,42760,50000
2022-09-26,ITC,77.09,BUY,16,12760,14980
2022-09-26,HD6,77.04,BUY,17,19570,24290
2022-09-26,SBA,75.81,BUY,18,19630,22350
2022-09-26,CMG,75.27,BUY,19,32040,37130
2022-09-26,C4G,75.13,BUY,20,13170,14780
2022-09-26,VFS,74.27,BUY,21,15690,18140
2022-09-26,PVD,73.97,BUY,22,12780,15180
2022-09-26,PAN,73.93,BUY,23,18800,21290
2022-09-26,HHV,73.44,BUY,24,11240,12580
2022-09-26,CTD,73.18,BUY,25,45400,50840
2022-09-26,LCM,72.89,BUY,26,4460,5740
2022-09-26,VPD,72.67,BUY,27,17010,19140
2022-09-26,SAB,72.48,BUY,28,69560,75230
2022-09-26,TDP,71.68,BUY,29,17190,19160
2022-09-26,VSH,71.19,BUY,30,32430,36480
2022-09-26,SZC,49.19,HOLD,31,28600,28760
2022-09-26,SCI,49.18,HOLD,32,10800,10920
2022-09-26,VTO,49.14,HOLD,33,5780,5800
2022-09-26,PVG,48.85,HOLD,34,9480,9560
2022-09-26,DAG,48.81,HOLD,35,5850,5860
2022-09-26,MIG,48.81,HOLD,36,16060,16130
2022-09-26,VLC,48.72,HOLD,37,18020,18040
2022-09-26,PLX,48.57,HOLD,38,31390,31400
2022-09-26,TNI,48.52,HOLD,39,3950,3960
2022-09-26,AST,48.49,HOLD,40,42120,42130
2022-09-26,ODE,48.44,HOLD,41,44740,44840
2022-09-26,TDG,48.44,HOLD,42,4170,4180
2022-09-26,LGL,48.35,HOLD,43,5880,5890
2022-09-26,BVH,48.19,HOLD,44,50740,50760
2022-09-26,TLD,48.12,HOLD,45,5590,5600
2022-09-26,SDA,29.73,SELL,46,11960,10790
2022-09-26,THD,29.48,SELL,47,42430,38520
2022-09-26,TNG,29.31,SELL,48,13980,12630
2022-09-26,NVB,27.0,SELL,49,18800,16180
2022-09-26,MSH,26.65,SELL,50,17440,15750
2022-09-26,EVS,26.64,SELL,51,11570,9930
2022-09-26,BOT,26.63,SELL,52,6200,5320
2022-09-26,VKC,26.12,SELL,53,3640,3090
2022-09-26,DVG,26.11,SELL,54,6240,5550
2022-09-26,ORS,25.51,SELL,55,9940,8950
2022-09-26,VHG,24.77,SELL,56,3350,2840
2022-09-26,ITA,23.68,SELL,57,5640,4750
2022-09-26,ACL,23.67,SELL,58,15770,13740
2022-09-26,AGM,22.49,SELL,59,20960,17660
2022-09-26,ART,19.38,SELL,60,2740,2100
2022-09-27,HD2,86.16,BUY,1,22440,32080
2022-09-27,NHV,85.75,BUY,2,44620,73600
2022-09-27,HAG,85.36,BUY,3,13570,16100
2022-09-27,VNS,84.79,BUY,4,12680,15760
2022-09-27,TDC,83.84,BUY,5,18850,22500
2022-09-27,HTP,82.95,BUY,6,48680,57620
2022-09-27,HD6,82.79,BUY,7,18310,23780
2022-09-27,BCM,81.22,BUY,8,88190,101010
2022-09-27,CKG,80.8,BUY,9,19320,23680
2022-09-27,BMC,80.76,BUY,10,16930,20520
2022-09-27,SBA,80.36,BUY,11,18990,22170
2022-09-27,PBP,79.49,BUY,12,18760,24650
2022-09-27,PAN,77.85,BUY,13,18730,21580
2022-09-27,VCG,77.61,BUY,14,16570,19260
2022-09-27,PVB,77.38,BUY,15,20600,25400
2022-09-27,NT2,76.99,BUY,16,24390,28430
2022-09-27,ITC,76.27,BUY,17,11900,14060
2022-09-27,PBC,75.93,BUY,18,14670,16630
2022-09-27,PTL,75.82,BUY,19,7060,8640
2022-09-27,DSC,75.68,BUY,20,17070,22000
2022-09-27,TLG,74.32,BUY,21,39730,46280
2022-09-27,HLD,74.23,BUY,22,19500,23960
2022-09-27,C4G,73.1,BUY,23,13090,14500
2022-09-27,HBC,72.78,BUY,24,19160,21170
2022-09-27,LCG,72.6,BUY,25,9200,10250
2022-09-27,PVD,72.57,BUY,26,11880,14100
2022-09-27,CMG,72.27,BUY,27,30040,34530
2022-09-27,HHV,72.03,BUY,28,11450,12740
2022-09-27,VTV,71.29,BUY,29,5810,6630
2022-09-27,NVL,70.98,BUY,30,78440,84090
2022-09-27,HDB,49.37,HOLD,31,9500,9540
2022-09-27,NHH,49.33,HOLD,32,11980,12030
2022-09-27,PDR,49.31,HOLD,33,41780,42010
2022-09-27,DHA,49.19,HOLD,34,25680,25760
2022-09-27,LPB,49.15,HOLD,35,6620,6650
2022-09-27,FCM,49.11,HOLD,36,4570,4580
2022-09-27,VCS,49.08,HOLD,37,49770,49880
2022-09-27,LSS,49.05,HOLD,38,6780,6810
2022-09-27,IDC,48.99,HOLD,39,30510,30700
2022-09-27,PPC,48.78,HOLD,40,12350,12370
2022-09-27,SSB,48.72,HOLD,41,18520,18530
2022-09-27,DXP,48.71,HOLD,42,9960,9980
2022-09-27,CNG,48.66,HOLD,43,24040,24150
2022-09-27,HTI,48.53,HOLD,44,11170,11180
2022-09-27,HU4,48.37,HOLD,45,8330,8390
2022-09-27,L14,28.57,SELL,46,76160,67430
2022-09-27,TGG,28.31,SELL,47,5120,4340
2022-09-27,SJF,28.19,SELL,48,5550,4790
2022-09-27,BAF,27.9,SELL,49,14310,12960
2022-09-27,DRI,27.74,SELL,50,7830,6950
2022-09-27,VKC,27.14,SELL,51,3440,2940
2022-09-27,DVG,26.13,SELL,52,5940,5260
2022-09-27,EVS,25.53,SELL,53,11010,9360
2022-09-27,DS3,25.49,SELL,54,3840,3290
2022-09-27,MSH,24.87,SELL,55,16700,14920
2022-09-27,AGM,22.72,SELL,56,19510,16370
2022-09-27,HAH,22.38,SELL,57,20270,17210
2022-09-27,NVB,21.35,SELL,58,17710,14500
2022-09-27,ITA,20.08,SELL,59,5290,4330
2022-09-27,ART,18.0,SELL,60,2540,1950
2022-09-28,HD2,89.59,BUY,1,22290,32090
2022-09-28,DSC,86.49,BUY,2,17370,23950
2022-09-28,VNS,84.34,BUY,3,12240,15250
2022-09-28,BCM,83.44,BUY,4,87430,101050
2022-09-28,CKG,81.97,BUY,5,19740,24300
2022-09-28,BMC,81.88,BUY,6,15990,19680
2022-09-28,TDC,81.82,BUY,7,17550,21040
2022-09-28,PTL,81.65,BUY,8,6770,8560
2022-09-28,HHV,80.93,BUY,9,11280,13010
2022-09-28,NHV,80.56,BUY,10,43650,68360
2022-09-28,PBP,80.44,BUY,11,19520,25590
2022-09-28,HAG,79.3,BUY,12,13320,15420
2022-09-28,NT2,78.42,BUY,13,25420,29900
2022-09-28,HD6,77.98,BUY,14,18070,22740
2022-09-28,VCG,77.21,BUY,15,16440,19060
2022-09-28,LCM,76.6,BUY,16,3780,5110
2022-09-28,PVB,75.99,BUY,17,18500,22980
2022-09-28,PLC,75.91,BUY,18,27600,32270
2022-09-28,C4G,75.84,BUY,19,12910,14460
2022-09-28,HTP,75.13,BUY,20,49240,54780
2022-09-28,PAN,73.69,BUY,21,18470,20880
2022-09-28,DCM,73.67,BUY,22,26590,30720
2022-09-28,VC3,73.29,BUY,23,27190,29640
2022-09-28,HAX,72.79,BUY,24,14010,16200
2022-09-28,CMG,72.55,BUY,25,30630,35170
2022-09-28,TID,72.28,BUY,26,37440,42810
2022-09-28,PFL,72.2,BUY,27,5410,6370
2022-09-28,HLD,71.58,BUY,28,19670,23450
2022-09-28,VPD,71.51,BUY,29,17540,19890
2022-09-28,SBA,70.86,BUY,30,19100,21350
2022-09-28,SGT,49.17,HOLD,31,18000,18080
2022-09-28,FRT,49.09,HOLD,32,51110,51470
2022-09-28,NTC,49.04,HOLD,33,149030,149300
2022-09-28,NHA,48.94,HOLD,34,14870,14970
2022-09-28,BVB,48.78,HOLD,35,9540,9550
2022-09-28,VRE,48.69,HOLD,36,25500,25580
2022-09-28,LSS,48.64,HOLD,37,6880,6900
2022-09-28,SBT,48.54,HOLD,38,11800,11810
2022-09-28,DST,48.47,HOLD,39,7420,7440
2022-09-28,TIG,48.46,HOLD,40,9550,9560
2022-09-28,VIG,48.29,HOLD,41,6790,6820
2022-09-28,NED,48.24,HOLD,42,6660,6670
2022-09-28,API,48.07,HOLD,43,15880,15950
2022-09-28,SSH,48.01,HOLD,44,80730,80740
2022-09-28,KHP,47.92,HOLD,45,7430,7440
2022-09-28,HDA,28.19,SELL,46,6220,5520
2022-09-28,PAT,28.01,SELL,47,59310,54000
2022-09-28,EVS,27.99,SELL,48,11010,9540
2022-09-28,QBS,27.97,SELL,49,2960,2590
2022-09-28,AAV,27.84,SELL,50,6830,6140
2022-09-28,SJF,27.73,SELL,51,5180,4440
2022-09-28,DVG,27.66,SELL,52,5740,5130
2022-09-28,CEN,27.13,SELL,53,7690,6650
2022-09-28,DS3,25.64,SELL,54,3840,3290
2022-09-28,ITA,23.94,SELL,55,5290,4460
2022-09-28,AGM,23.48,SELL,56,18170,15260
2022-09-28,TGG,23.37,SELL,57,4760,3840
2022-09-28,NVB,23.29,SELL,58,18000,14950
2022-09-28,DGT,19.91,SELL,59,11850,9930
2022-09-28,ART,16.43,SELL,60,2540,1950
2022-09-29,NHV,86.3,BUY,1,43650,72000
2022-09-29,HD2,86.21,BUY,2,22600,31400
2022-09-29,DSC,85.75,BUY,3,17390,23600
2022-09-29,VNS,85.66,BUY,4,11890,14930
2022-09-29,HTP,83.5,BUY,5,49250,56450
2022-09-29,PBP,82.36,BUY,6,19180,25180
2022-09-29,HLD,79.84,BUY,7,19350,24210
2022-09-29,BCM,79.8,BUY,8,85550,97590
2022-09-29,VPD,79.08,BUY,9,18170,21440
2022-09-29,NT2,78.81,BUY,10,23620,28280
2022-09-29,CKG,78.67,BUY,11,20020,24130
2022-09-29,BMC,76.98,BUY,12,14960,18090
2022-09-29,HAG,76.88,BUY,13,12400,14400
2022-09-29,ITC,76.67,BUY,14,10370,12470
2022-09-29,VCG,76.31,BUY,15,15270,17850
2022-09-29,PTL,75.66,BUY,16,6580,7960
2022-09-29,TID,74.71,BUY,17,35650,41460
2022-09-29,PVD,74.2,BUY,18,11250,13430
2022-09-29,TDC,73.83,BUY,19,16350,18940
2022-09-29,SBA,72.4,BUY,20,18960,21350
2022-09-29,HD6,72.27,BUY,21,18470,22330
2022-09-29,LCM,71.81,BUY,22,4070,5280
2022-09-29,HHV,70.9,BUY,23,10490,11780
2022-09-29,PFL,70.81,BUY,24,5120,6000
2022-09-29,DCM,70.04,BUY,25,26480,29680
2022-09-29,NVL,69.95,BUY,26,78180,83410
2022-09-29,SAB,69.16,BUY,27,68060,72920
2022-09-29,VC3,69.07,BUY,28,27220,29060
2022-09-29,ADG,69.0,BUY,29,38200,43070
2022-09-29,FCN,68.9,BUY,30,14190,15740
2022-09-29,TV2,48.36,HOLD,31,24940,24950
2022-09-29,VPB,48.27,HOLD,32,15920,15930
2022-09-29,QNS,48.16,HOLD,33,32050,32060
2022-09-29,TCB,48.02,HOLD,34,15310,15320
2022-09-29,IDC,48.02,HOLD,35,29310,29340
2022-09-29,TTF,48.0,HOLD,36,6740,6750
2022-09-29,AST,47.82,HOLD,37,41520,41530
2022-09-29,PHR,47.74,HOLD,38,25620,25630
2022-09-29,VSE,47.73,HOLD,39,7770,7800
2022-09-29,OCB,47.67,HOLD,40,6580,6590
2022-09-29,QCG,47.65,HOLD,41,7020,7030
2022-09-29,ABS,47.56,HOLD,42,10050,10060
2022-09-29,PVS,47.53,HOLD,43,16860,16870
2022-09-29,VAB,47.48,HOLD,44,5560,5570
2022-09-29,PSI,47.47,HOLD,45,7700,7710
2022-09-29,HAH,28.93,SELL,46,18350,16200
2022-09-29,DGT,28.07,SELL,47,11750,10410
2022-09-29,ITA,27.23,SELL,48,5290,4600
2022-09-29,VKC,25.74,SELL,49,3250,2750
2022-09-29,SDA,25.33,SELL,50,10760,9330
2022-09-29,TGG,25.15,SELL,51,4430,3630
2022-09-29,GIL,24.75,SELL,52,24220,21220
2022-09-29,HDA,24.44,SELL,53,6220,5380
2022-09-29,QBS,24.05,SELL,54,2980,2540
2022-09-29,EVS,23.62,SELL,55,11370,9470
2022-09-29,DVG,23.29,SELL,56,5340,4610
2022-09-29,DS3,22.27,SELL,57,3840,3210
2022-09-29,NVB,20.04,SELL,58,18200,14670
2022-09-29,AGM,18.78,SELL,59,16940,13700
2022-09-29,ART,15.89,SELL,60,2450,1880
2022-09-30,VNS,87.17,BUY,1,11720,14770
2022-09-30,DSC,86.11,BUY,2,18390,24980
2022-09-30,HD2,85.88,BUY,3,22750,30910
2022-09-30,HD6,83.41,BUY,4,18390,23960
2022-09-30,VPD,82.24,BUY,5,18470,22030
2022-09-30,HTP,79.47,BUY,6,48850,55190
2022-09-30,HLD,77.97,BUY,7,19400,23950
2022-09-30,HAG,77.77,BUY,8,12260,14290
2022-09-30,NHV,77.52,BUY,9,41710,62530
2022-09-30,CKG,77.27,BUY,10,18980,22820
2022-09-30,TDC,76.86,BUY,11,15910,18660
2022-09-30,PBP,76.63,BUY,12,18740,23650
2022-09-30,LCM,76.62,BUY,13,4270,5780
2022-09-30,NVL,76.54,BUY,14,78730,85670
2022-09-30,BCM,76.18,BUY,15,79470,90770
2022-09-30,VCG,75.17,BUY,16,14190,16700
2022-09-30,TDP,74.28,BUY,17,17120,18710
2022-09-30,TID,74.01,BUY,18,34740,40180
2022-09-30,BMC,73.95,BUY,19,13940,16590
2022-09-30,EIB,73.77,BUY,20,23630,26850
2022-09-30,C4G,72.49,BUY,21,11120,12640
2022-09-30,VC3,72.17,BUY,22,26880,28990
2022-09-30,NT2,71.51,BUY,23,21950,25530
2022-09-30,CMG,71.32,BUY,24,28190,32400
2022-09-30,OGC,71.32,BUY,25,13790,15950
2022-09-30,NBB,71.24,BUY,26,19180,21980
2022-09-30,FIR,71.12,BUY,27,29340,31610
2022-09-30,SBA,70.92,BUY,28,18210,20460
2022-09-30,VTV,70.64,BUY,29,5810,6600
2022-09-30,PTL,70.53,BUY,30,6590,7650
2022-09-30,HCD,48.3,HOLD,31,4700,4710
2022-09-30,VCB,48.15,HOLD,32,41100,41110
2022-09-30,HHP,48.09,HOLD,33,7450,7460
2022-09-30,DCL,47.99,HOLD,34,23950,23960
2022-09-30,VPB,47.95,HOLD,35,15480,15490
2022-09-30,BCC,47.86,HOLD,36,12050,12060
2022-09-30,NHH,47.84,HOLD,37,11580,11590
2022-09-30,TAR,47.83,HOLD,38,20700,20720
2022-09-30,IPA,47.75,HOLD,39,14990,15000
2022-09-30,PLP,47.72,HOLD,40,6860,6870
2022-09-30,GKM,47.67,HOLD,41,27390,27400
2022-09-30,FIT,47.65,HOLD,42,5660,5670
2022-09-30,CSI,47.64,HOLD,43,68110,68120
2022-09-30,SCS,47.61,HOLD,44,52570,52580
2022-09-30,BCE,47.47,HOLD,45,6910,6920
2022-09-30,DGT,29.19,SELL,46,11950,10670
2022-09-30,ITA,27.47,SELL,47,5200,4530
2022-09-30,VHG,27.34,SELL,48,3250,2820
2022-09-30,PSH,27.25,SELL,49,8780,7950
2022-09-30,DS3,26.2,SELL,50,3840,3300
2022-09-30,CEO,25.49,SELL,51,14650,12680
2022-09-30,THD,24.98,SELL,52,40560,36070
2022-09-30,VKC,24.28,SELL,53,3350,2870
2022-09-30,EVS,23.88,SELL,54,11070,9230
2022-09-30,HAH,23.45,SELL,55,17560,14900
2022-09-30,DVG,23.11,SELL,56,5040,4340
2022-09-30,AGM,21.93,SELL,57,16050,13300
2022-09-30,TGG,21.37,SELL,58,4130,3300
2022-09-30,NVB,20.05,SELL,59,18000,14520
2022-09-30,ART,11.35,SELL,60,2450,1880
2022-10-03,NHV,91.47,BUY,1,38800,61200
2022-10-03,DSC,85.65,BUY,2,17960,23490
2022-10-03,HAG,84.62,BUY,3,13080,15980
2022-10-03,BCM,83.47,BUY,4,84840,101850
2022-10-03,NT2,83.02,BUY,5,22690,27940
2022-10-03,VNS,81.63,BUY,6,11190,13730
2022-10-03,HD2,80.96,BUY,7,23670,30270
2022-10-03,CKG,80.63,BUY,8,19260,23490
2022-10-03,PVD,80.18,BUY,9,11390,14180
2022-10-03,TDC,79.12,BUY,10,16690,19940
2022-10-03,LCM,75.99,BUY,11,4070,5500
2022-10-03,BMC,75.65,BUY,12,13730,16510
2022-10-03,TID,75.65,BUY,13,35250,41100
2022-10-03,TLG,74.8,BUY,14,35820,42580
2022-10-03,VPD,74.4,BUY,15,18040,20750
2022-10-03,LPT,74.35,BUY,16,10100,11700
2022-10-03,HTP,73.69,BUY,17,47640,52800
2022-10-03,SBA,72.41,BUY,18,18220,20480
2022-10-03,ADG,72.31,BUY,19,38690,44160
2022-10-03,PVB,71.72,BUY,20,16790,20600
2022-10-03,DHM,71.41,BUY,21,9400,10330
2022-10-03,HD6,71.41,BUY,22,18560,21610
2022-10-03,HLD,71.37,BUY,23,19510,23030
2022-10-03,FIR,71.14,BUY,24,29850,32140
2022-10-03,PFL,70.99,BUY,25,4840,5660
2022-10-03,CMG,70.15,BUY,26,28960,32990
2022-10-03,ACC,70.15,BUY,27,16110,17420
2022-10-03,DCM,69.83,BUY,28,25700,29190
2022-10-03,PTL,69.51,BUY,29,6420,7340
2022-10-03,DGW,69.44,BUY,30,45830,52070
2022-10-03,IDJ,49.91,HOLD,31,12510,12690
2022-10-03,TPB,49.82,HOLD,32,11620,11670
2022-10-03,OPC,49.71,HOLD,33,20510,20550
2022-10-03,PET,49.49,HOLD,34,18250,18470
2022-10-03,VC7,49.3,HOLD,35,7670,7710
2022-10-03,SBT,49.28,HOLD,36,11710,11740
2022-10-03,TCB,49.23,HOLD,37,14980,15000
2022-10-03,HU4,49.19,HOLD,38,8230,8310
2022-10-03,S99,49.07,HOLD,39,7300,7370
2022-10-03,DHA,49.06,HOLD,40,25000,25070
2022-10-03,VCB,49.02,HOLD,41,40660,40730
2022-10-03,IJC,48.86,HOLD,42,8590,8640
2022-10-03,SCS,48.77,HOLD,43,54030,54130
2022-10-03,VHC,48.75,HOLD,44,62150,62410
2022-10-03,NED,48.73,HOLD,45,6570,6590
2022-10-03,DS3,29.02,SELL,46,4130,3590
2022-10-03,DGT,28.78,SELL,47,11950,10630
2022-10-03,CEO,28.67,SELL,48,13880,12260
2022-10-03,AAS,28.39,SELL,49,8040,7250
2022-10-03,THD,28.29,SELL,50,40560,36700
2022-10-03,DRI,27.21,SELL,51,7490,6630
2022-10-03,ACL,26.28,SELL,52,13230,11750
2022-10-03,HAH,24.3,SELL,53,17310,14790
2022-10-03,EVS,23.35,SELL,54,11680,9630
